timestamp,measurement_value,subgroup_id,process_id,equipment_id,metric,nominal,USL,LSL
2024-01-15T11:42:00,25.183606,22,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:45:00,25.153525,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:48:00,25.191634,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:51:00,25.181093,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:54:00,25.260089,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:57:00,25.168032,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:00:00,25.128825,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:03:00,25.188964,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:06:00,25.191,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:09:00,25.247959,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:12:00,25.221756,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:15:00,25.197844,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:18:00,25.253165,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:21:00,25.120562,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:24:00,25.148012,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:27:00,25.133671,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:30:00,25.16051,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:33:00,25.111166,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:36:00,25.211758,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:39:00,25.168889,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:42:00,25.10646,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:45:00,25.129221,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:48:00,25.195676,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:51:00,25.221906,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:54:00,25.279837,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:57:00,25.325693,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:00:00,25.20072,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:03:00,25.130523,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:06:00,25.073398,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:09:00,25.193386,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:12:00,25.139353,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:15:00,25.159232,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:18:00,25.149395,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:21:00,25.17296,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:24:00,25.233299,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:27:00,25.187852,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:30:00,25.172068,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:33:00,25.128217,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:36:00,25.096266,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:39:00,25.155685,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:42:00,25.177311,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:45:00,25.268396,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:48:00,25.186514,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:51:00,25.229137,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:54:00,25.155035,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:57:00,25.120753,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:00:00,25.131744,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:03:00,25.143739,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:06:00,25.286423,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:09:00,25.138931,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:12:00,25.221924,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:15:00,25.134854,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:18:00,25.226579,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:21:00,25.199248,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:24:00,25.172168,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:27:00,25.177962,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:30:00,25.147261,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:33:00,25.202304,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:36:00,25.157251,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:39:00,25.11872,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:42:00,25.116103,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:45:00,25.188629,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:48:00,25.258955,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:51:00,25.188,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:54:00,25.174068,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:57:00,25.194291,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:00:00,25.2453,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:03:00,25.190969,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:06:00,25.159454,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:09:00,25.235314,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:12:00,25.201438,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:15:00,25.256788,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:18:00,25.189162,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:21:00,25.118777,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:24:00,25.111592,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:27:00,25.262546,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:30:00,25.266183,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:33:00,25.171024,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:36:00,25.160841,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:39:00,25.253072,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:42:00,25.124648,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:45:00,25.135264,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:48:00,25.212166,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:51:00,25.16027,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:54:00,25.179744,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:57:00,25.171828,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
