timestamp,measurement_value,subgroup_id,process_id,equipment_id,metric,nominal,USL,LSL
2024-01-15T11:42:00,25.003606,22,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:45:00,24.973525,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:48:00,25.011634,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:51:00,25.001093,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:54:00,25.080089,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T11:57:00,24.988032,23,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:00:00,25.25,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:03:00,25.008964,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:06:00,25.011,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:09:00,25.067959,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:12:00,25.041756,24,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:15:00,25.017844,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:18:00,25.073165,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:21:00,24.940562,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:24:00,24.968012,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:27:00,24.953671,25,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:30:00,24.98051,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:33:00,24.931166,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:36:00,25.031758,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:39:00,24.988889,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:42:00,24.92646,26,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:45:00,24.949221,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:48:00,25.015676,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:51:00,25.041906,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:54:00,25.099837,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T12:57:00,25.145693,27,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:00:00,25.02072,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:03:00,24.950523,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:06:00,24.893398,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:09:00,25.013386,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:12:00,24.959353,28,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:15:00,24.979232,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:18:00,24.969395,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:21:00,24.99296,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:24:00,25.053299,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:27:00,25.007852,29,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:30:00,24.992068,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:33:00,24.948217,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:36:00,24.916266,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:39:00,24.975685,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:42:00,24.997311,30,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:45:00,25.088396,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:48:00,25.006514,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:51:00,25.049137,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:54:00,24.975035,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T13:57:00,24.940753,31,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:00:00,25.25,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:03:00,24.963739,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:06:00,25.106423,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:09:00,24.958931,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:12:00,25.041924,32,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:15:00,24.954854,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:18:00,25.046579,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:21:00,25.019248,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:24:00,24.992168,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:27:00,24.997962,33,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:30:00,24.967261,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:33:00,25.022304,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:36:00,24.977251,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:39:00,24.93872,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:42:00,24.936103,34,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:45:00,25.008629,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:48:00,25.078955,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:51:00,25.008,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:54:00,24.994068,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T14:57:00,25.014291,35,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:00:00,25.0653,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:03:00,25.010969,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:06:00,24.979454,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:09:00,25.055314,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:12:00,25.021438,36,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:15:00,25.076788,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:18:00,25.009162,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:21:00,24.938777,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:24:00,24.931592,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:27:00,25.082546,37,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:30:00,25.086183,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:33:00,24.991024,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:36:00,24.980841,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:39:00,25.073072,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:42:00,24.944648,38,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:45:00,25.25,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:48:00,25.032166,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:51:00,24.98027,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:54:00,24.999744,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
2024-01-15T15:57:00,24.991828,39,LINE-A,CNC-001,diameter_mm,25.0,25.3,24.7
